# {"t_start": 1549017187.4410937, "env_id": "SpaceInvadersNoFrameskip-v4"} 
r,l,t
220.0,717,6193.14719
280.0,680,6199.373372
490.0,827,6206.852833
255.0,829,6214.376368
165.0,568,6219.59157
315.0,603,6225.019592
75.0,523,6229.72429
275.0,794,6236.979336
370.0,764,6243.904533
485.0,805,6251.201543
140.0,450,6255.265114
395.0,570,6260.363396
155.0,433,6264.305178
170.0,440,6268.287635
95.0,539,6273.126925
165.0,571,6278.331002
330.0,929,6286.652517
195.0,480,6291.04429
150.0,463,6295.27834
305.0,720,6301.65831
195.0,492,6306.125593
65.0,345,6309.153246
540.0,875,6317.079505
180.0,599,6322.494941
170.0,470,6326.71886
170.0,353,6329.891642
195.0,484,6334.305013
315.0,502,6338.833875
95.0,419,6342.665277
65.0,286,6345.200499
315.0,696,6351.610427
160.0,379,6355.033042
290.0,710,6361.4089
140.0,437,6365.399955
70.0,281,6367.875117
180.0,610,6373.523359
210.0,423,6377.290032
340.0,755,6384.066529
195.0,512,6388.70459
525.0,995,6397.58469
185.0,528,6402.414059
140.0,430,6406.311907
320.0,773,6413.290314
210.0,807,6420.601083
105.0,429,6424.592138
465.0,727,6431.228443
110.0,371,6434.599093
680.0,898,6442.743573
190.0,824,6450.247653
335.0,811,6457.61527
460.0,740,6464.500223
135.0,503,6469.026302
145.0,492,6473.381102
365.0,628,6479.080717
245.0,731,6485.693964
245.0,806,6493.009456
105.0,452,6497.13483
260.0,690,6503.388479
575.0,725,6509.925254
140.0,409,6513.582195
475.0,976,6522.336186
460.0,776,6529.371987
570.0,947,6537.895309
150.0,496,6542.36997
235.0,837,6549.981686
80.0,466,6554.222174
625.0,1156,6564.665401
250.0,843,6572.339388
45.0,321,6575.281396
80.0,477,6579.594758
195.0,619,6585.202982
400.0,631,6590.956752
140.0,463,6595.14979
135.0,569,6600.260792
370.0,998,6609.231303
220.0,820,6616.72195
215.0,508,6621.353451
175.0,691,6627.686197
140.0,528,6632.422038
225.0,668,6638.584565
30.0,426,6642.411994
395.0,690,6648.720396
85.0,419,6652.596544
560.0,1037,6661.984727
180.0,700,6668.489504
300.0,659,6674.620817
105.0,580,6679.910938
340.0,818,6687.174084
295.0,978,6696.090812
470.0,1000,6705.119422
270.0,740,6711.822247
85.0,502,6716.339528
365.0,1139,6726.632179
265.0,541,6731.519237
265.0,654,6737.463727
225.0,744,6744.178913
240.0,707,6750.589765
255.0,829,6758.076738
150.0,505,6762.605472
445.0,865,6770.439682
130.0,452,6774.591799
485.0,1004,6783.409092
195.0,508,6788.029682
315.0,715,6794.497761
540.0,1051,6803.971363
130.0,613,6809.667764
110.0,394,6813.32
140.0,452,6817.376193
35.0,513,6822.012493
440.0,724,6828.607258
450.0,641,6834.38948
210.0,698,6840.759856
375.0,852,6848.450555
520.0,759,6855.380559
190.0,549,6860.344594
30.0,284,6862.879344
135.0,464,6867.109963
345.0,840,6874.692715
235.0,642,6880.451456
195.0,661,6886.424499
245.0,721,6892.921635
400.0,849,6900.546227
555.0,768,6907.460813
330.0,736,6914.029768
220.0,654,6919.96121
250.0,755,6926.756039
305.0,849,6934.426711
325.0,675,6940.561719
555.0,1076,6950.167341
285.0,858,6957.866723
200.0,597,6963.245775
115.0,539,6968.181129
380.0,802,6975.55547
170.0,577,6980.769543
575.0,777,6987.743215
230.0,498,6992.379084
435.0,999,7001.483601
140.0,547,7006.460356
280.0,753,7013.257418
305.0,722,7019.795289
170.0,528,7024.563262
500.0,672,7030.654299
195.0,588,7035.945497
200.0,662,7041.85173
290.0,579,7046.969993
380.0,669,7053.02089
420.0,816,7060.375517
230.0,650,7066.261822
390.0,763,7073.096809
915.0,975,7081.860147
500.0,764,7088.73536
290.0,872,7096.680883
155.0,463,7100.847763
290.0,623,7106.460685
365.0,721,7113.016668
705.0,1180,7123.630027
325.0,728,7130.174655
160.0,721,7136.815698
265.0,636,7142.545055
125.0,400,7146.093274
285.0,607,7151.602319
530.0,870,7159.336363
115.0,527,7164.104519
150.0,473,7168.400301
225.0,704,7174.834876
500.0,1091,7184.651429
125.0,517,7189.342495
85.0,365,7192.618743
460.0,948,7201.237342
125.0,482,7205.655652
260.0,743,7212.380855
610.0,1150,7222.866556
350.0,673,7228.973742
280.0,769,7236.037287
385.0,926,7244.333566
375.0,857,7252.045176
120.0,403,7255.735915
120.0,727,7262.353422
375.0,850,7270.14651
330.0,664,7276.165461
435.0,829,7283.627238
50.0,486,7287.97906
295.0,748,7294.872377
330.0,793,7302.069116
565.0,854,7309.759874
260.0,651,7315.705297
190.0,648,7321.588223
590.0,1024,7330.743712
235.0,673,7336.969986
125.0,576,7342.156519
120.0,362,7345.42423
155.0,475,7349.725312
85.0,486,7354.081852
170.0,500,7358.639365
265.0,637,7364.276868
305.0,760,7371.136039
420.0,668,7377.261905
385.0,812,7384.657744
330.0,735,7391.394927
275.0,700,7397.82725
695.0,814,7405.186087
210.0,548,7410.168721
265.0,749,7417.021402
170.0,639,7422.850948
130.0,602,7428.244849
465.0,802,7435.433307
350.0,694,7441.666155
320.0,663,7447.689072
425.0,1030,7457.021371
435.0,888,7465.163702
170.0,710,7471.576191
245.0,537,7476.506742
255.0,737,7483.247713
355.0,780,7490.276244
325.0,780,7497.329093
130.0,502,7501.898835
70.0,387,7505.34902
85.0,412,7509.115166
170.0,464,7513.276483
190.0,730,7519.840989
330.0,883,7527.791848
325.0,873,7535.689874
525.0,875,7543.576888
185.0,674,7549.688856
135.0,649,7555.553244
380.0,582,7560.749802
495.0,946,7569.265377
125.0,375,7572.69409
320.0,591,7578.065101
230.0,592,7583.391675
145.0,457,7587.450353
545.0,844,7595.047392
620.0,960,7603.772814
355.0,825,7611.190584
135.0,514,7615.913762
205.0,512,7620.50219
305.0,843,7628.095243
455.0,992,7637.112835
250.0,598,7642.52052
45.0,365,7645.771054
160.0,482,7650.011027
135.0,498,7654.560688
170.0,488,7658.986922
25.0,282,7661.507513
205.0,552,7666.51934
210.0,585,7671.829519
350.0,738,7678.498317
230.0,607,7683.940257
520.0,651,7689.977592
145.0,563,7695.02259
230.0,608,7700.545795
280.0,857,7708.242757
165.0,487,7712.678893
520.0,798,7719.93039
145.0,595,7725.294701
535.0,1239,7736.43444
195.0,602,7741.918006
160.0,758,7748.800409
130.0,507,7753.51388
265.0,935,7762.062871
110.0,617,7767.751688
305.0,838,7775.311083
115.0,474,7779.644381
400.0,864,7787.325826
85.0,291,7789.947698
390.0,1014,7799.102913
605.0,987,7808.047935
55.0,314,7810.849967
310.0,684,7817.092958
255.0,877,7825.16472
505.0,898,7833.222672
100.0,410,7836.922653
190.0,482,7841.390407
315.0,652,7847.303999
325.0,810,7854.768767
125.0,346,7857.926542
95.0,342,7860.962902
350.0,779,7868.101505
590.0,857,7875.94969
200.0,511,7880.698085
95.0,500,7885.198944
305.0,646,7891.011606
70.0,392,7894.549073
215.0,736,7901.206845
155.0,367,7904.476124
255.0,730,7911.107871
400.0,651,7917.183553
215.0,537,7921.986899
295.0,680,7928.163262
585.0,887,7936.17409
530.0,796,7943.45242
405.0,699,7949.784178
85.0,516,7954.464046
0.0,387,7957.929242
235.0,581,7963.18669
590.0,944,7971.699516
255.0,557,7976.76751
325.0,850,7984.591252
165.0,692,7990.794899
510.0,944,7999.227906
265.0,687,8005.431669
530.0,1106,8015.442287
360.0,710,8021.843238
95.0,433,8025.748296
310.0,660,8031.723483
150.0,598,8037.156371
715.0,1129,8047.308575
85.0,386,8050.74777
135.0,377,8054.244021
130.0,496,8058.714897
95.0,421,8062.530981
65.0,372,8065.871721
430.0,841,8073.426925
575.0,907,8081.600641
95.0,385,8085.174075
85.0,488,8089.562218
165.0,566,8094.766266
445.0,866,8102.519865
290.0,660,8108.50525
210.0,545,8113.441848
135.0,475,8117.744141
175.0,557,8122.763385
125.0,497,8127.224258
210.0,459,8131.403164
255.0,609,8136.901144
290.0,633,8142.58428
290.0,675,8148.839524
55.0,398,8152.429539
190.0,600,8157.932839
155.0,538,8162.864414
215.0,517,8167.502609
240.0,892,8175.727646
390.0,777,8182.611302
875.0,1033,8191.936128
235.0,773,8199.004225
400.0,819,8206.430821
240.0,799,8213.795712
195.0,513,8218.458235
210.0,592,8223.79962
310.0,761,8230.689373
570.0,1189,8241.283534
285.0,774,8248.269815
525.0,973,8257.110265
235.0,768,8264.136159
190.0,536,8268.898518
345.0,776,8275.837521
180.0,470,8280.094508
230.0,582,8285.344499
290.0,687,8291.535681
230.0,783,8298.649832
105.0,501,8303.164344
265.0,743,8309.874672
520.0,722,8316.388873
60.0,682,8322.649472
365.0,683,8328.824433
155.0,501,8333.319367
220.0,472,8337.608803
415.0,749,8344.344824
140.0,354,8347.532446
350.0,575,8352.669451
295.0,698,8359.091579
355.0,1145,8369.417632
210.0,762,8376.234808
140.0,508,8380.774201
460.0,779,8387.853359
45.0,486,8392.419973
320.0,665,8398.434454
390.0,1130,8408.669144
215.0,535,8413.509324
295.0,636,8419.216946
230.0,830,8426.736561
255.0,553,8431.693728
380.0,673,8437.777957
350.0,842,8445.364925
370.0,727,8451.94627
185.0,662,8458.034484
395.0,867,8465.848691
365.0,729,8472.4141
55.0,424,8476.200204
135.0,485,8480.636719
280.0,829,8488.149576
370.0,590,8493.479582
610.0,700,8499.798185
360.0,693,8506.084239
85.0,359,8509.422976
335.0,585,8514.654536
370.0,591,8520.071885
210.0,587,8525.392614
495.0,879,8533.335952
245.0,633,8539.094014
280.0,725,8545.633054
55.0,357,8548.839436
435.0,996,8557.912998
130.0,397,8561.494997
170.0,390,8565.015345
145.0,609,8570.535384
265.0,618,8576.168931
335.0,671,8582.173959
625.0,865,8590.112853
395.0,724,8596.638855
225.0,593,8602.01207
265.0,698,8608.346253
275.0,729,8615.032813
280.0,794,8622.20553
350.0,707,8628.697586
335.0,633,8634.42754
190.0,539,8639.322343
525.0,871,8647.251883
575.0,1109,8657.378139
415.0,758,8664.173996
460.0,955,8672.782483
335.0,792,8679.909618
75.0,322,8682.875587
110.0,335,8685.902568
305.0,552,8690.885088
345.0,647,8696.8572
625.0,1042,8706.199332
410.0,756,8713.094053
150.0,400,8716.660288
315.0,747,8723.502572
580.0,757,8730.331134
325.0,694,8736.645411
255.0,775,8743.642023
295.0,560,8748.734689
435.0,551,8753.804338
225.0,530,8758.553432
125.0,563,8763.651018
335.0,959,8772.291448
610.0,1100,8782.245477
280.0,811,8789.782183
170.0,496,8794.354499
480.0,879,8802.237955
775.0,1326,8814.088936
380.0,1072,8823.800679
155.0,471,8828.07004
310.0,670,8834.074105
105.0,417,8837.933222
125.0,376,8841.289691
205.0,697,8847.627461
290.0,760,8854.681198
335.0,662,8860.682591
80.0,390,8864.237664
205.0,475,8868.539768
155.0,469,8872.881335
270.0,689,8879.079434
265.0,968,8887.845168
60.0,317,8890.684279
350.0,709,8897.164375
210.0,533,8901.950925
535.0,1168,8912.461739
230.0,371,8915.856187
250.0,773,8922.941613
600.0,928,8931.370829
225.0,641,8937.139918
360.0,889,8945.313019
120.0,454,8949.447244
75.0,547,8954.385494
355.0,815,8961.733789
410.0,1167,8972.095203
485.0,610,8977.749613
350.0,832,8985.31494
520.0,691,8991.581732
375.0,608,8997.129539
570.0,771,9004.144057
260.0,688,9010.388674
310.0,803,9017.621691
235.0,823,9025.160494
210.0,517,9029.810467
65.0,376,9033.283208
445.0,660,9039.221507
160.0,513,9043.833998
305.0,686,9050.025707
285.0,715,9056.440324
805.0,1392,9069.000063
250.0,715,9075.500234
165.0,490,9079.925592
375.0,856,9087.646237
350.0,642,9093.49448
610.0,933,9101.910389
770.0,1126,9111.982786
210.0,475,9116.27959
275.0,671,9122.375256
80.0,402,9125.989215
330.0,917,9134.180211
375.0,986,9143.079775
365.0,708,9149.510602
240.0,786,9156.617614
180.0,408,9160.295559
185.0,575,9165.513861
250.0,639,9171.278994
450.0,1000,9180.347915
300.0,687,9186.698638
250.0,822,9194.115799
740.0,1067,9203.694648
345.0,791,9210.990293
225.0,696,9217.323045
535.0,828,9224.992082
100.0,413,9228.767036
335.0,1038,9238.043782
200.0,555,9243.082062
235.0,730,9249.71148
220.0,610,9255.251061
720.0,939,9263.761591
270.0,701,9270.183035
490.0,934,9278.769366
100.0,484,9283.068331
320.0,822,9290.506014
300.0,909,9298.767471
380.0,828,9306.196892
515.0,768,9313.114188
100.0,404,9316.812319
450.0,883,9324.796725
265.0,705,9331.263144
345.0,793,9338.398679
60.0,329,9341.341435
315.0,872,9349.289063
245.0,536,9354.088206
545.0,1140,9364.349139
295.0,685,9370.692123
370.0,668,9376.790615
285.0,724,9383.442414
480.0,867,9391.256145
275.0,672,9397.348756
245.0,907,9405.604056
205.0,697,9411.939081
215.0,790,9419.092077
460.0,933,9427.511565
425.0,656,9433.457826
80.0,368,9436.759943
395.0,672,9442.806224
40.0,361,9446.104669
595.0,964,9454.889507
430.0,963,9463.552779
375.0,690,9469.820451
245.0,572,9475.034571
290.0,616,9480.720267
235.0,562,9485.814355
280.0,625,9491.424481
65.0,345,9494.568544
685.0,1049,9503.971399
340.0,763,9510.890641
275.0,711,9517.247974
445.0,841,9524.873844
510.0,899,9532.895998
430.0,762,9539.796201
385.0,629,9545.518902
555.0,1176,9556.103076
440.0,1179,9566.651905
250.0,754,9573.514683
415.0,843,9581.162418
480.0,805,9588.426911
215.0,608,9593.978292
285.0,714,9600.434132
465.0,767,9607.297015
400.0,830,9614.947187
135.0,436,9618.930266
470.0,876,9626.775712
430.0,774,9633.693643
515.0,1045,9643.037843
695.0,955,9651.604885
260.0,705,9657.966106
365.0,764,9664.879817
475.0,1114,9674.796923
590.0,673,9680.925194
450.0,770,9687.83093
175.0,469,9692.08482
565.0,721,9698.64232
525.0,636,9704.446916
480.0,850,9712.047312
390.0,731,9718.747052
360.0,642,9724.545619
325.0,810,9731.937811
195.0,457,9736.079711
315.0,716,9742.547547
360.0,648,9748.423163
335.0,752,9755.394506
570.0,717,9761.891949
390.0,692,9768.133207
430.0,670,9774.178051
360.0,770,9781.244976
430.0,836,9788.765782
265.0,669,9794.706296
380.0,993,9803.595169
315.0,613,9809.222728
445.0,917,9817.734642
395.0,793,9824.940653
245.0,503,9829.508939
495.0,1054,9838.933588
170.0,463,9843.141248
450.0,1148,9853.549079
275.0,562,9858.653045
420.0,1002,9867.599709
215.0,565,9872.706262
170.0,470,9876.916439
145.0,346,9879.948196
380.0,718,9886.434423
395.0,732,9893.207923
265.0,723,9899.700284
655.0,974,9908.501973
335.0,742,9915.189642
525.0,1147,9925.769924
325.0,803,9933.164178
375.0,666,9939.287161
405.0,953,9947.679313
325.0,702,9954.122767
80.0,379,9957.493519
610.0,1047,9966.973987
135.0,551,9971.951624
185.0,737,9978.589358
485.0,727,9985.290809
350.0,607,9990.852947
315.0,835,9998.390452
345.0,761,10005.294917
185.0,468,10009.507014
345.0,843,10017.257862
150.0,521,10021.873833
250.0,632,10027.531394
670.0,917,10035.749347
200.0,648,10041.647974
435.0,942,10050.24217
245.0,667,10056.304061
230.0,829,10063.883245
155.0,497,10068.464708
355.0,856,10076.265849
525.0,844,10083.811596
230.0,591,10089.146961
365.0,774,10096.177244
355.0,812,10103.488108
360.0,789,10110.578833
90.0,458,10114.775581
290.0,697,10121.049512
250.0,601,10126.46437
185.0,504,10131.002924
290.0,822,10138.514725
530.0,749,10145.259584
225.0,461,10149.433939
245.0,760,10156.199183
220.0,683,10162.385237
500.0,1285,10173.826652
705.0,955,10182.497026
410.0,786,10189.566106
200.0,488,10194.030778
375.0,819,10201.409824
515.0,981,10210.234891
310.0,583,10215.620173
260.0,778,10222.67337
420.0,832,10230.240945
500.0,1068,10239.800971
420.0,885,10247.77052
275.0,724,10254.35065
400.0,1073,10264.165033
365.0,911,10272.436691
305.0,701,10278.822557
210.0,644,10284.659223
200.0,525,10289.5252
285.0,699,10295.81994
635.0,751,10302.597328
280.0,676,10308.674307
620.0,843,10316.273994
535.0,704,10322.695339
125.0,311,10325.480146
430.0,749,10332.301553
280.0,701,10338.640726
140.0,492,10343.165255
230.0,874,10351.138462
395.0,944,10359.61167
680.0,898,10367.810162
665.0,1059,10377.24854
395.0,813,10384.553188
530.0,1094,10394.524464
325.0,607,10400.041837
470.0,1138,10410.321093
450.0,933,10418.697243
440.0,913,10426.994764
380.0,710,10433.390168
600.0,1073,10443.039336
310.0,672,10449.106182
295.0,551,10454.030012
175.0,483,10458.399225
400.0,730,10465.064065
335.0,635,10470.764166
100.0,275,10473.259317
445.0,677,10479.319699
550.0,964,10488.069002
250.0,583,10493.412823
885.0,785,10500.466567
355.0,831,10508.008254
405.0,890,10515.980064
570.0,815,10523.341601
355.0,718,10529.771222
245.0,650,10535.636843
165.0,561,10540.698977
485.0,1025,10549.910455
520.0,825,10557.388092
235.0,602,10562.938466
335.0,778,10569.917696
160.0,471,10574.245826
380.0,693,10580.468293
465.0,995,10589.493573
105.0,586,10594.943782
220.0,649,10600.727316
105.0,394,10604.283429
165.0,516,10608.969054
600.0,1092,10618.766354
250.0,551,10623.841384
385.0,763,10630.767912
440.0,734,10637.540937
310.0,504,10642.153141
210.0,658,10648.173091
345.0,673,10654.327096
365.0,967,10663.119439
395.0,684,10669.359002
490.0,851,10677.003511
295.0,801,10684.367154
180.0,486,10688.846655
280.0,657,10694.811819
320.0,690,10701.10928
260.0,616,10706.74959
85.0,365,10710.050561
540.0,829,10717.590515
410.0,748,10724.414141
325.0,812,10731.813109
355.0,785,10739.158808
195.0,418,10743.051128
250.0,619,10748.639139
340.0,720,10755.285757
250.0,770,10762.325588
280.0,767,10769.308956
340.0,719,10775.766927
545.0,923,10784.090316
320.0,670,10790.225069
435.0,887,10798.230144
160.0,537,10803.128047
615.0,839,10810.758997
215.0,567,10815.963038
600.0,781,10823.086701
465.0,816,10830.530726
150.0,507,10835.187864
90.0,461,10839.379506
175.0,479,10843.748897
305.0,665,10849.771232
600.0,1118,10859.913863
245.0,634,10865.736759
745.0,893,10873.761798
320.0,648,10879.609524
310.0,654,10885.554226
390.0,877,10893.479598
270.0,638,10899.228655
460.0,705,10905.77153
90.0,388,10909.243529
585.0,667,10915.251465
215.0,519,10919.906494
540.0,1102,10929.609945
370.0,692,10935.861447
220.0,872,10943.759581
200.0,496,10948.242858
90.0,380,10951.624717
150.0,423,10955.509072
260.0,641,10961.22395
230.0,569,10966.433804
180.0,541,10971.300995
525.0,817,10978.613944
260.0,718,10985.17972
330.0,831,10992.673036
715.0,1005,11001.667677
260.0,756,11008.643328
560.0,909,11016.828605
235.0,686,11023.083499
605.0,1047,11032.342125
305.0,615,11037.911599
385.0,708,11044.285029
270.0,573,11049.442924
490.0,874,11057.333863
130.0,386,11060.876677
495.0,1019,11070.01528
545.0,1038,11079.4701
520.0,708,11085.84259
580.0,1100,11095.652238
485.0,986,11104.467957
185.0,502,11109.003248
315.0,619,11114.516085
105.0,406,11118.250089
440.0,922,11126.558195
380.0,760,11133.456454
415.0,846,11141.066312
385.0,715,11147.519568
95.0,388,11151.032367
260.0,485,11155.443022
90.0,389,11158.931842
225.0,654,11164.830634
130.0,448,11168.978112
610.0,847,11176.606905
595.0,554,11181.620474
550.0,776,11188.728384
325.0,682,11194.903685
355.0,837,11202.418544
415.0,805,11209.633408
585.0,982,11218.561249
800.0,1163,11228.891895
445.0,823,11236.297284
310.0,810,11243.634465
655.0,989,11252.56251
510.0,888,11260.559787
460.0,930,11269.097744
120.0,460,11273.218196
